video,frame,label
video (38).avi,185,1
video (38).avi,186,1
video (38).avi,187,1
video (38).avi,188,1
video (38).avi,189,1
video (38).avi,190,1
video (38).avi,191,1
video (38).avi,192,1
video (39).avi,1,1
video (39).avi,2,1
video (39).avi,3,1
video (39).avi,4,1
video (39).avi,5,1
video (39).avi,6,1
video (39).avi,7,1
video (39).avi,8,1
video (39).avi,9,1
video (39).avi,10,1
video (39).avi,11,1
video (39).avi,12,1
video (39).avi,13,1
video (39).avi,14,1
video (39).avi,15,1
video (39).avi,16,1
video (39).avi,17,1
video (39).avi,18,1
video (39).avi,19,1
video (39).avi,20,1
video (39).avi,21,1
video (39).avi,22,3
video (39).avi,23,3
video (39).avi,24,3
video (39).avi,25,3
video (39).avi,26,3
video (39).avi,27,3
video (39).avi,28,3
video (39).avi,29,3
video (39).avi,30,3
video (39).avi,31,3
video (39).avi,32,3
video (39).avi,33,3
video (39).avi,34,3
video (39).avi,35,3
video (39).avi,36,3
video (39).avi,37,3
video (39).avi,38,3
video (39).avi,39,3
video (39).avi,40,0
video (39).avi,41,0
video (39).avi,42,0
video (39).avi,43,0
video (39).avi,44,0
video (39).avi,45,0
video (39).avi,46,0
video (39).avi,47,0
video (39).avi,48,0
video (39).avi,49,0
video (39).avi,50,0
video (39).avi,51,0
video (39).avi,52,0
video (39).avi,53,0
video (39).avi,54,0
video (39).avi,55,0
video (39).avi,56,0
video (39).avi,57,0
video (39).avi,58,0
video (39).avi,59,0
video (39).avi,60,0
video (39).avi,61,0
video (39).avi,62,0
video (39).avi,63,0
video (39).avi,64,0
video (39).avi,65,0
video (39).avi,66,0
video (39).avi,67,0
video (39).avi,68,0
video (39).avi,69,0
video (39).avi,70,0
video (39).avi,71,0
video (39).avi,72,0
video (39).avi,73,0
video (39).avi,74,0
video (39).avi,75,0
video (39).avi,76,0
video (39).avi,77,0
video (39).avi,78,0
video (39).avi,79,0
video (39).avi,80,0
video (39).avi,81,0
video (39).avi,82,0
video (39).avi,83,0
video (39).avi,84,0
video (39).avi,85,0
video (39).avi,86,0
video (39).avi,87,0
video (39).avi,88,0
video (39).avi,89,0
video (39).avi,90,0
video (39).avi,91,0
video (39).avi,92,0
video (39).avi,93,0
video (39).avi,94,0
video (39).avi,95,0
video (39).avi,96,0
video (39).avi,97,0
video (39).avi,98,0
video (39).avi,99,0
video (39).avi,100,0
video (39).avi,101,0
video (39).avi,102,0
video (39).avi,103,0
video (39).avi,104,0
video (39).avi,105,0
video (39).avi,106,0
video (39).avi,107,0
video (39).avi,108,0
video (39).avi,109,0
video (39).avi,110,0
video (39).avi,111,0
video (39).avi,112,0
video (39).avi,113,0
video (39).avi,114,0
video (39).avi,115,0
video (39).avi,116,0
video (39).avi,117,0
video (39).avi,118,0
video (39).avi,119,0
video (39).avi,120,0
video (39).avi,121,0
video (39).avi,122,0
video (39).avi,123,0
video (39).avi,124,0
video (39).avi,125,0
video (39).avi,126,0
video (39).avi,127,4
video (39).avi,128,4
video (39).avi,129,4
video (39).avi,130,4
video (39).avi,131,4
video (39).avi,132,4
video (39).avi,133,4
video (39).avi,134,4
video (39).avi,135,4
video (39).avi,136,4
video (39).avi,137,4
video (39).avi,138,4
video (39).avi,139,4
video (39).avi,140,4
video (39).avi,141,4
video (39).avi,142,4
video (39).avi,143,4
video (39).avi,144,4
video (39).avi,145,4
video (39).avi,146,4
video (39).avi,147,4
video (39).avi,148,4
video (39).avi,149,4
video (39).avi,150,4
video (39).avi,151,4
video (39).avi,152,4
video (39).avi,153,4
video (39).avi,154,4
video (39).avi,155,4
video (39).avi,156,4
video (39).avi,157,4
video (39).avi,158,4
video (39).avi,159,4
video (39).avi,160,4
video (39).avi,161,4
video (39).avi,162,4
video (39).avi,163,4
video (39).avi,164,4
video (39).avi,165,4
video (39).avi,166,4
video (39).avi,167,4
video (39).avi,168,4
video (39).avi,169,4
video (39).avi,170,4
video (39).avi,171,4
video (39).avi,172,4
video (39).avi,173,4
video (39).avi,174,1
video (39).avi,175,1
video (39).avi,176,1
video (39).avi,177,1
video (39).avi,178,1
video (39).avi,179,1
video (39).avi,180,1
video (39).avi,181,1
video (39).avi,182,1
video (39).avi,183,1
video (39).avi,184,1
video (39).avi,185,1
video (39).avi,186,1
video (39).avi,187,1
video (39).avi,188,1
video (39).avi,189,1
video (39).avi,190,1
video (39).avi,191,1
video (39).avi,192,1
video (4).avi,1,1
video (4).avi,2,1
video (4).avi,3,1
video (4).avi,4,1
video (4).avi,5,1
video (4).avi,6,1
video (4).avi,7,1
video (4).avi,8,1
video (4).avi,9,1
video (4).avi,10,1
video (4).avi,11,1
video (4).avi,12,1
video (4).avi,13,1
video (4).avi,14,1
video (4).avi,15,1
video (4).avi,16,1
video (4).avi,17,1
video (4).avi,18,1
video (4).avi,19,1
video (4).avi,20,1
video (4).avi,21,1
video (4).avi,22,1
video (4).avi,23,1
video (4).avi,24,1
video (4).avi,25,1
video (4).avi,26,1
video (4).avi,27,1
video (4).avi,28,1
video (4).avi,29,1
video (4).avi,30,1
video (4).avi,31,1
video (4).avi,32,1
video (4).avi,33,1
video (4).avi,34,1
video (4).avi,35,1
video (4).avi,36,1
video (4).avi,37,1
video (4).avi,38,1
video (4).avi,39,1
video (4).avi,40,1
video (4).avi,41,1
video (4).avi,42,1
video (4).avi,43,1
video (4).avi,44,1
video (4).avi,45,1
video (4).avi,46,1
video (4).avi,47,1
video (4).avi,48,1
video (4).avi,49,3
video (4).avi,50,3
video (4).avi,51,3
video (4).avi,52,3
video (4).avi,53,3
video (4).avi,54,3
video (4).avi,55,3
video (4).avi,56,3
video (4).avi,57,3
video (4).avi,58,3
video (4).avi,59,3
video (4).avi,60,3
video (4).avi,61,3
video (4).avi,62,3
video (4).avi,63,3
video (4).avi,64,3
video (4).avi,65,3
video (4).avi,66,3
video (4).avi,67,3
video (4).avi,68,3
video (4).avi,69,3
video (4).avi,70,3
video (4).avi,71,3
video (4).avi,72,3
video (4).avi,73,3
video (4).avi,74,3
video (4).avi,75,3
video (4).avi,76,3
video (4).avi,77,3
video (4).avi,78,3
video (4).avi,79,3
video (4).avi,80,3
video (4).avi,81,3
video (4).avi,82,3
video (4).avi,83,3
video (4).avi,84,3
video (4).avi,85,3
video (4).avi,86,3
video (4).avi,87,0
video (4).avi,88,0
video (4).avi,89,0
video (4).avi,90,0
video (4).avi,91,0
video (4).avi,92,0
video (4).avi,93,0
video (4).avi,94,0
video (4).avi,95,0
video (4).avi,96,0
video (4).avi,97,0
video (4).avi,98,0
video (4).avi,99,0
video (4).avi,100,0
video (4).avi,101,0
video (4).avi,102,0
video (4).avi,103,0
video (4).avi,104,0
video (4).avi,105,0
video (4).avi,106,0
video (4).avi,107,0
video (4).avi,108,0
video (4).avi,109,0
video (4).avi,110,0
video (4).avi,111,0
video (4).avi,112,0
video (4).avi,113,0
video (4).avi,114,0
video (4).avi,115,0
video (4).avi,116,0
video (4).avi,117,0
video (4).avi,118,0
video (4).avi,119,0
video (4).avi,120,0
video (4).avi,121,0
video (4).avi,122,0
video (4).avi,123,0
video (4).avi,124,0
video (4).avi,125,0
video (4).avi,126,0
video (4).avi,127,0
video (4).avi,128,0
video (4).avi,129,0
video (4).avi,130,0
video (4).avi,131,0
video (4).avi,132,0
video (4).avi,133,0
video (4).avi,134,0
video (4).avi,135,0
video (4).avi,136,0
video (4).avi,137,0
video (4).avi,138,0
video (4).avi,139,0
video (4).avi,140,0
video (4).avi,141,0
video (4).avi,142,0
video (4).avi,143,0
video (4).avi,144,5
video (4).avi,145,5
video (4).avi,146,5
video (4).avi,147,5
video (4).avi,148,5
video (4).avi,149,5
video (4).avi,150,5
video (4).avi,151,5
video (4).avi,152,5
video (4).avi,153,5
video (4).avi,154,5
video (4).avi,155,5
video (4).avi,156,5
video (4).avi,157,5
video (4).avi,158,5
video (4).avi,159,5
video (4).avi,160,5
video (4).avi,161,5
video (4).avi,162,5
video (4).avi,163,5
video (4).avi,164,5
video (4).avi,165,5
video (4).avi,166,5
video (4).avi,167,5
video (4).avi,168,5
video (4).avi,169,5
video (4).avi,170,5
video (4).avi,171,5
video (4).avi,172,5
video (4).avi,173,5
video (4).avi,174,5
video (4).avi,175,5
video (4).avi,176,5
video (4).avi,177,5
video (4).avi,178,5
video (4).avi,179,5
video (4).avi,180,2
video (4).avi,181,2
video (4).avi,182,2
video (4).avi,183,2
video (4).avi,184,2
video (4).avi,185,2
video (4).avi,186,2
video (4).avi,187,2
video (4).avi,188,2
video (4).avi,189,2
video (4).avi,190,2
video (4).avi,191,2
video (4).avi,192,2
video (4).avi,193,2
video (4).avi,194,2
video (4).avi,195,2
video (4).avi,196,2
video (4).avi,197,2
video (4).avi,198,2
video (4).avi,199,2
video (4).avi,200,2
video (4).avi,201,2
video (4).avi,202,2
video (4).avi,203,2
video (4).avi,204,2
video (4).avi,205,2
video (4).avi,206,2
video (4).avi,207,2
video (4).avi,208,2
video (4).avi,209,2
video (4).avi,210,2
video (4).avi,211,2
video (4).avi,212,2
video (4).avi,213,2
video (4).avi,214,2
video (4).avi,215,2
video (4).avi,216,2
video (4).avi,217,2
video (4).avi,218,2
video (4).avi,219,2
video (4).avi,220,2
video (4).avi,221,2
video (4).avi,222,2
video (4).avi,223,2
video (4).avi,224,2
video (4).avi,225,2
video (4).avi,226,2
video (4).avi,227,2
video (4).avi,228,2
video (4).avi,229,2
video (4).avi,230,2
video (4).avi,231,2
video (4).avi,232,2
video (4).avi,233,2
video (4).avi,234,2
video (4).avi,235,2
video (4).avi,236,2
video (4).avi,237,2
video (4).avi,238,2
video (4).avi,239,2
video (4).avi,240,2
video (40).avi,1,1
video (40).avi,2,1
video (40).avi,3,1
video (40).avi,4,1
video (40).avi,5,1
video (40).avi,6,1
video (40).avi,7,1
video (40).avi,8,1
video (40).avi,9,1
video (40).avi,10,1
video (40).avi,11,1
video (40).avi,12,1
video (40).avi,13,1
video (40).avi,14,1
video (40).avi,15,1
video (40).avi,16,1
video (40).avi,17,1
video (40).avi,18,1
video (40).avi,19,1
video (40).avi,20,1
video (40).avi,21,1
video (40).avi,22,1
video (40).avi,23,1
video (40).avi,24,1
video (40).avi,25,1
video (40).avi,26,1
video (40).avi,27,1
video (40).avi,28,1
video (40).avi,29,1
video (40).avi,30,1
video (40).avi,31,1
video (40).avi,32,1
video (40).avi,33,1
video (40).avi,34,1
video (40).avi,35,1
video (40).avi,36,1
video (40).avi,37,1
video (40).avi,38,1
video (40).avi,39,1
video (40).avi,40,1
video (40).avi,41,1
video (40).avi,42,1
video (40).avi,43,1
video (40).avi,44,1
video (40).avi,45,1
video (40).avi,46,1
video (40).avi,47,1
video (40).avi,48,1
video (40).avi,49,1
video (40).avi,50,1
video (40).avi,51,1
video (40).avi,52,1
video (40).avi,53,1
video (40).avi,54,1
video (40).avi,55,1
video (40).avi,56,1
video (40).avi,57,1
video (40).avi,58,1
video (40).avi,59,1
video (40).avi,60,1
video (40).avi,61,1
video (40).avi,62,1
video (40).avi,63,1
video (40).avi,64,1
video (40).avi,65,1
video (40).avi,66,1
video (40).avi,67,1
video (40).avi,68,1
video (40).avi,69,1
video (40).avi,70,1
video (40).avi,71,1
video (40).avi,72,1
video (40).avi,73,1
video (40).avi,74,1
video (40).avi,75,1
video (40).avi,76,1
video (40).avi,77,1
video (40).avi,78,1
video (40).avi,79,1
video (40).avi,80,1
video (40).avi,81,1
video (40).avi,82,1
video (40).avi,83,3
video (40).avi,84,3
video (40).avi,85,3
video (40).avi,86,3
video (40).avi,87,3
video (40).avi,88,3
video (40).avi,89,3
video (40).avi,90,3
video (40).avi,91,3
video (40).avi,92,3
video (40).avi,93,3
video (40).avi,94,3
video (40).avi,95,3
video (40).avi,96,3
video (40).avi,97,3
video (40).avi,98,3
video (40).avi,99,3
video (40).avi,100,3
video (40).avi,101,3
video (40).avi,102,3
video (40).avi,103,3
video (40).avi,104,3
video (40).avi,105,3
video (40).avi,106,3
video (40).avi,107,3
video (40).avi,108,3
video (40).avi,109,3
video (40).avi,110,0
video (40).avi,111,0
video (40).avi,112,0
video (40).avi,113,0
video (40).avi,114,0
video (40).avi,115,0
video (40).avi,116,0
video (40).avi,117,0
video (40).avi,118,0
video (40).avi,119,0
video (40).avi,120,0
video (40).avi,121,0
video (40).avi,122,0
video (40).avi,123,0
video (40).avi,124,0
video (40).avi,125,0
video (40).avi,126,0
video (40).avi,127,0
video (40).avi,128,0
video (40).avi,129,0
video (40).avi,130,0
video (40).avi,131,0
video (40).avi,132,0
video (40).avi,133,0
video (40).avi,134,0
video (40).avi,135,0
video (40).avi,136,0
video (40).avi,137,0
video (40).avi,138,0
video (40).avi,139,0
video (40).avi,140,0
video (40).avi,141,0
video (40).avi,142,0
video (40).avi,143,0
video (40).avi,144,0
video (40).avi,145,0
video (40).avi,146,0
video (40).avi,147,0
video (40).avi,148,0
video (40).avi,149,0
video (40).avi,150,0
video (40).avi,151,0
video (40).avi,152,0
video (40).avi,153,0
video (40).avi,154,0
video (40).avi,155,0
video (40).avi,156,0
video (40).avi,157,0
video (40).avi,158,0
video (40).avi,159,0
video (40).avi,160,0
video (40).avi,161,0
video (40).avi,162,0
video (40).avi,163,0
video (40).avi,164,0
video (40).avi,165,0
video (40).avi,166,0
video (40).avi,167,0
video (40).avi,168,0
video (40).avi,169,0
video (40).avi,170,0
video (40).avi,171,0
video (40).avi,172,0
video (40).avi,173,0
video (40).avi,174,0
video (40).avi,175,0
video (40).avi,176,0
video (40).avi,177,0
video (40).avi,178,0
video (40).avi,179,0
video (40).avi,180,0
video (40).avi,181,0
video (40).avi,182,0
video (40).avi,183,0
video (40).avi,184,0
video (40).avi,185,0
video (40).avi,186,0
video (40).avi,187,5
video (40).avi,188,4
video (40).avi,189,4
video (40).avi,190,4
video (40).avi,191,4
video (40).avi,192,4
video (40).avi,193,4
video (40).avi,194,4
video (40).avi,195,4
video (40).avi,196,4
video (40).avi,197,4
video (40).avi,198,4
video (40).avi,199,4
video (40).avi,200,4
video (40).avi,201,4
video (40).avi,202,4
video (40).avi,203,4
video (40).avi,204,4
video (40).avi,205,4
video (40).avi,206,4
video (40).avi,207,4
video (40).avi,208,4
video (40).avi,209,4
video (40).avi,210,4
video (40).avi,211,4
video (40).avi,212,4
video (40).avi,213,4
video (40).avi,214,1
video (40).avi,215,1
video (40).avi,216,1
video (40).avi,217,1
video (40).avi,218,1
video (40).avi,219,1
video (40).avi,220,1
video (40).avi,221,1
video (40).avi,222,1
video (40).avi,223,1
video (40).avi,224,1
video (40).avi,225,1
video (40).avi,226,1
video (40).avi,227,1
video (40).avi,228,1
video (40).avi,229,1
video (40).avi,230,1
video (40).avi,231,1
video (40).avi,232,1
video (40).avi,233,1
video (40).avi,234,1
video (40).avi,235,1
video (40).avi,236,1
video (40).avi,237,1
video (40).avi,238,1
video (40).avi,239,1
video (40).avi,240,1
video (41).avi,1,1
video (41).avi,2,1
video (41).avi,3,1
video (41).avi,4,1
video (41).avi,5,1
video (41).avi,6,1
video (41).avi,7,1
video (41).avi,8,1
video (41).avi,9,1
video (41).avi,10,1
video (41).avi,11,1
video (41).avi,12,1
video (41).avi,13,1
video (41).avi,14,1
video (41).avi,15,1
video (41).avi,16,1
video (41).avi,17,1
video (41).avi,18,1
video (41).avi,19,1
video (41).avi,20,1
video (41).avi,21,1
video (41).avi,22,1
video (41).avi,23,1
video (41).avi,24,1
video (41).avi,25,1
video (41).avi,26,1
video (41).avi,27,1
video (41).avi,28,1
video (41).avi,29,1
video (41).avi,30,1
video (41).avi,31,1
video (41).avi,32,1
video (41).avi,33,1
video (41).avi,34,1
video (41).avi,35,1
video (41).avi,36,1
video (41).avi,37,1
video (41).avi,38,1
video (41).avi,39,1
video (41).avi,40,1
video (41).avi,41,1
video (41).avi,42,1
video (41).avi,43,1
video (41).avi,44,1
video (41).avi,45,1
video (41).avi,46,1
video (41).avi,47,1
video (41).avi,48,1
video (41).avi,49,1
video (41).avi,50,1
video (41).avi,51,1
video (41).avi,52,1
video (41).avi,53,1
video (41).avi,54,1
video (41).avi,55,1
video (41).avi,56,1
video (41).avi,57,1
video (41).avi,58,1
video (41).avi,59,3
video (41).avi,60,3
video (41).avi,61,3
video (41).avi,62,3
video (41).avi,63,3
video (41).avi,64,3
video (41).avi,65,3
video (41).avi,66,3
video (41).avi,67,3
video (41).avi,68,3
video (41).avi,69,3
video (41).avi,70,3
video (41).avi,71,3
video (41).avi,72,3
video (41).avi,73,3
video (41).avi,74,3
video (41).avi,75,3
video (41).avi,76,3
video (41).avi,77,3
video (41).avi,78,3
video (41).avi,79,3
video (41).avi,80,3
video (41).avi,81,0
video (41).avi,82,0
video (41).avi,83,0
video (41).avi,84,0
video (41).avi,85,0
video (41).avi,86,0
video (41).avi,87,0
video (41).avi,88,0
video (41).avi,89,0
video (41).avi,90,0
video (41).avi,91,0
video (41).avi,92,0
video (41).avi,93,0
video (41).avi,94,0
video (41).avi,95,0
video (41).avi,96,0
video (41).avi,97,0
video (41).avi,98,0
video (41).avi,99,0
video (41).avi,100,0
video (41).avi,101,0
video (41).avi,102,0
video (41).avi,103,0
video (41).avi,104,0
video (41).avi,105,0
video (41).avi,106,0
video (41).avi,107,0
video (41).avi,108,0
video (41).avi,109,0
video (41).avi,110,0
video (41).avi,111,0
video (41).avi,112,0
video (41).avi,113,0
video (41).avi,114,0
video (41).avi,115,0
video (41).avi,116,0
video (41).avi,117,0
video (41).avi,118,0
video (41).avi,119,0
video (41).avi,120,0
video (41).avi,121,0
video (41).avi,122,0
video (41).avi,123,0
video (41).avi,124,0
video (41).avi,125,0
video (41).avi,126,0
video (41).avi,127,0
video (41).avi,128,0
video (41).avi,129,0
video (41).avi,130,0
video (41).avi,131,0
video (41).avi,132,0
video (41).avi,133,0
video (41).avi,134,0
video (41).avi,135,0
video (41).avi,136,0
video (41).avi,137,0
video (41).avi,138,0
video (41).avi,139,0
video (41).avi,140,0
video (41).avi,141,0
video (41).avi,142,0
video (41).avi,143,0
video (41).avi,144,0
video (41).avi,145,0
video (41).avi,146,0
video (41).avi,147,0
video (41).avi,148,0
video (41).avi,149,0
video (41).avi,150,0
video (41).avi,151,0
video (41).avi,152,0
video (41).avi,153,0
video (41).avi,154,0
video (41).avi,155,0
video (41).avi,156,0
video (41).avi,157,0
video (41).avi,158,0
video (41).avi,159,0
video (41).avi,160,0
video (41).avi,161,0
video (41).avi,162,0
video (41).avi,163,0
video (41).avi,164,0
video (41).avi,165,4
video (41).avi,166,4
video (41).avi,167,4
video (41).avi,168,4
video (41).avi,169,4
video (41).avi,170,4
video (41).avi,171,4
video (41).avi,172,4
video (41).avi,173,4
video (41).avi,174,4
video (41).avi,175,4
video (41).avi,176,4
video (41).avi,177,4
video (41).avi,178,4
video (41).avi,179,4
video (41).avi,180,4
video (41).avi,181,4
video (41).avi,182,4
video (41).avi,183,4
video (41).avi,184,4
video (41).avi,185,4
video (41).avi,186,4
video (41).avi,187,4
video (41).avi,188,4
video (41).avi,189,4
video (41).avi,190,4
video (41).avi,191,4
video (41).avi,192,4
video (41).avi,193,4
video (41).avi,194,4
video (41).avi,195,4
video (41).avi,196,4
video (41).avi,197,4
video (41).avi,198,4
video (41).avi,199,4
video (41).avi,200,4
video (41).avi,201,4
video (41).avi,202,4
video (41).avi,203,4
video (41).avi,204,4
video (41).avi,205,4
video (41).avi,206,4
video (41).avi,207,4
video (41).avi,208,4
video (41).avi,209,4
video (41).avi,210,4
video (41).avi,211,1
video (41).avi,212,1
video (41).avi,213,1
video (41).avi,214,1
video (41).avi,215,1
video (41).avi,216,1
video (41).avi,217,1
video (41).avi,218,1
video (41).avi,219,1
video (41).avi,220,1
video (41).avi,221,1
video (41).avi,222,1
video (41).avi,223,1
video (41).avi,224,1
video (41).avi,225,1
video (41).avi,226,1
video (41).avi,227,1
video (41).avi,228,1
video (41).avi,229,1
video (41).avi,230,1
video (41).avi,231,1
video (41).avi,232,1
video (41).avi,233,1
video (41).avi,234,1
video (41).avi,235,1
video (41).avi,236,1
video (41).avi,237,1
video (41).avi,238,1
video (41).avi,239,1
video (41).avi,240,1
video (42).avi,1,0
video (42).avi,2,0
video (42).avi,3,0
video (42).avi,4,0
video (42).avi,5,0
video (42).avi,6,0
video (42).avi,7,0
video (42).avi,8,0
video (42).avi,9,0
video (42).avi,10,0
video (42).avi,11,0
video (42).avi,12,0
video (42).avi,13,0
video (42).avi,14,0
video (42).avi,15,0
video (42).avi,16,0
video (42).avi,17,0
video (42).avi,18,0
video (42).avi,19,0
video (42).avi,20,0
video (42).avi,21,0
video (42).avi,22,0
video (42).avi,23,0
video (42).avi,24,0
video (42).avi,25,0
video (42).avi,26,0
video (42).avi,27,0
video (42).avi,28,0
video (42).avi,29,0
video (42).avi,30,0
video (42).avi,31,0
video (42).avi,32,0
video (42).avi,33,0
video (42).avi,34,0
video (42).avi,35,0
video (42).avi,36,0
video (42).avi,37,0
video (42).avi,38,0
video (42).avi,39,0
video (42).avi,40,0
video (42).avi,41,0
video (42).avi,42,0
video (42).avi,43,0
video (42).avi,44,0
video (42).avi,45,0
video (42).avi,46,0
video (42).avi,47,0
video (42).avi,48,0
video (42).avi,49,0
video (42).avi,50,0
video (42).avi,51,0
video (42).avi,52,0
video (42).avi,53,0
video (42).avi,54,0
video (42).avi,55,0
video (42).avi,56,0
video (42).avi,57,0
video (42).avi,58,0
video (42).avi,59,0
video (42).avi,60,0
video (42).avi,61,0
video (42).avi,62,0
video (42).avi,63,0
video (42).avi,64,0
video (42).avi,65,0
video (42).avi,66,0
video (42).avi,67,0
video (42).avi,68,0
video (42).avi,69,0
video (42).avi,70,0
video (42).avi,71,0
video (42).avi,72,0
video (42).avi,73,0
video (42).avi,74,0
video (42).avi,75,0
video (42).avi,76,0
video (42).avi,77,0
video (42).avi,78,0
video (42).avi,79,0
video (42).avi,80,0
video (42).avi,81,0
video (42).avi,82,0
video (42).avi,83,0
video (42).avi,84,0
video (42).avi,85,0
video (42).avi,86,0
video (42).avi,87,0
video (42).avi,88,0
video (42).avi,89,4
video (42).avi,90,4
video (42).avi,91,4
video (42).avi,92,4
video (42).avi,93,4
video (42).avi,94,4
video (42).avi,95,4
video (42).avi,96,4
video (42).avi,97,4
video (42).avi,98,4
video (42).avi,99,4
video (42).avi,100,4
video (42).avi,101,4
video (42).avi,102,4
video (42).avi,103,4
video (42).avi,104,4
video (42).avi,105,4
video (42).avi,106,4
video (42).avi,107,4
video (42).avi,108,4
video (42).avi,109,4
video (42).avi,110,4
video (42).avi,111,4
video (42).avi,112,4
video (42).avi,113,4
video (42).avi,114,4
video (42).avi,115,4
video (42).avi,116,1
video (42).avi,117,1
video (42).avi,118,1
video (42).avi,119,1
video (42).avi,120,1
video (42).avi,121,1
video (42).avi,122,1
video (42).avi,123,1
video (42).avi,124,1
video (42).avi,125,1
video (42).avi,126,1
video (42).avi,127,1
video (42).avi,128,1
video (42).avi,129,1
video (42).avi,130,1
video (42).avi,131,1
video (42).avi,132,1
video (42).avi,133,1
video (42).avi,134,1
video (42).avi,135,1
video (42).avi,136,1
video (42).avi,137,1
video (42).avi,138,1
video (42).avi,139,1
video (42).avi,140,1
video (42).avi,141,1
video (42).avi,142,1
video (42).avi,143,1
video (42).avi,144,1
video (42).avi,145,1
video (42).avi,146,1
video (42).avi,147,1
video (42).avi,148,1
video (42).avi,149,1
video (42).avi,150,1
video (42).avi,151,1
video (42).avi,152,1
video (42).avi,153,1
video (42).avi,154,1
video (42).avi,155,1
video (42).avi,156,1
video (42).avi,157,1
video (42).avi,158,1
video (42).avi,159,1
video (42).avi,160,1
video (42).avi,161,1
video (42).avi,162,1
video (42).avi,163,1
video (42).avi,164,1
video (42).avi,165,1
video (42).avi,166,1
video (42).avi,167,1
video (42).avi,168,1
video (43).avi,1,0
video (43).avi,2,0
video (43).avi,3,0
video (43).avi,4,0
video (43).avi,5,0
video (43).avi,6,0
video (43).avi,7,0
video (43).avi,8,0
video (43).avi,9,0
video (43).avi,10,0
video (43).avi,11,0
video (43).avi,12,0
video (43).avi,13,0
video (43).avi,14,0
video (43).avi,15,0
video (43).avi,16,0
video (43).avi,17,0
video (43).avi,18,0
video (43).avi,19,0
video (43).avi,20,0
video (43).avi,21,0
video (43).avi,22,0
video (43).avi,23,0
video (43).avi,24,0
video (43).avi,25,0
video (43).avi,26,0
video (43).avi,27,0
video (43).avi,28,0
video (43).avi,29,0
video (43).avi,30,0
video (43).avi,31,0
video (43).avi,32,0
video (43).avi,33,0
video (43).avi,34,0
video (43).avi,35,0
video (43).avi,36,0
video (43).avi,37,0
video (43).avi,38,0
video (43).avi,39,0
video (43).avi,40,0
video (43).avi,41,0
video (43).avi,42,0
video (43).avi,43,0
video (43).avi,44,0
video (43).avi,45,0
video (43).avi,46,0
video (43).avi,47,0
video (43).avi,48,0
video (43).avi,49,0
video (43).avi,50,0
video (43).avi,51,0
video (43).avi,52,0
video (43).avi,53,0
video (43).avi,54,0
video (43).avi,55,0
video (43).avi,56,0
video (43).avi,57,0
video (43).avi,58,0
video (43).avi,59,0
video (43).avi,60,0
video (43).avi,61,0
video (43).avi,62,0
video (43).avi,63,0
video (43).avi,64,0
video (43).avi,65,0
video (43).avi,66,0
video (43).avi,67,0
video (43).avi,68,0
video (43).avi,69,0
video (43).avi,70,4
video (43).avi,71,0
video (43).avi,72,0
video (43).avi,73,0
video (43).avi,74,0
video (43).avi,75,0
video (43).avi,76,0
video (43).avi,77,0
video (43).avi,78,0
video (43).avi,79,0
video (43).avi,80,0
video (43).avi,81,0
video (43).avi,82,0
video (43).avi,83,0
video (43).avi,84,0
video (43).avi,85,4
video (43).avi,86,4
video (43).avi,87,4
video (43).avi,88,4
video (43).avi,89,4
video (43).avi,90,4
video (43).avi,91,4
video (43).avi,92,4
video (43).avi,93,4
video (43).avi,94,4
video (43).avi,95,4
video (43).avi,96,4
video (43).avi,97,4
video (43).avi,98,4
video (43).avi,99,4
video (43).avi,100,4
video (43).avi,101,4
video (43).avi,102,4
video (43).avi,103,4
video (43).avi,104,4
video (43).avi,105,4
video (43).avi,106,4
video (43).avi,107,4
video (43).avi,108,4
video (43).avi,109,4
video (43).avi,110,4
video (43).avi,111,4
video (43).avi,112,4
video (43).avi,113,4
video (43).avi,114,4
video (43).avi,115,4
video (43).avi,116,4
video (43).avi,117,1
video (43).avi,118,1
video (43).avi,119,1
video (43).avi,120,1
video (43).avi,121,1
video (43).avi,122,1
video (43).avi,123,1
video (43).avi,124,1
video (43).avi,125,1
video (43).avi,126,1
video (43).avi,127,1
video (43).avi,128,1
video (43).avi,129,1
video (43).avi,130,1
video (43).avi,131,1
video (43).avi,132,1
video (43).avi,133,1
video (43).avi,134,1
video (43).avi,135,1
video (43).avi,136,1
video (43).avi,137,1
video (43).avi,138,1
video (43).avi,139,1
video (43).avi,140,1
video (43).avi,141,1
video (43).avi,142,1
video (43).avi,143,1
video (43).avi,144,1
video (43).avi,145,1
video (43).avi,146,1
video (43).avi,147,1
video (43).avi,148,1
video (43).avi,149,1
video (43).avi,150,1
video (43).avi,151,1
video (43).avi,152,1
video (43).avi,153,1
video (43).avi,154,1
video (43).avi,155,1
video (43).avi,156,1
video (43).avi,157,1
video (43).avi,158,1
video (43).avi,159,1
video (43).avi,160,1
video (43).avi,161,1
video (43).avi,162,1
video (43).avi,163,1
video (43).avi,164,1
video (43).avi,165,1
video (43).avi,166,1
video (43).avi,167,1
video (43).avi,168,1
video (44).avi,1,1
video (44).avi,2,1
video (44).avi,3,1
video (44).avi,4,1
video (44).avi,5,1
video (44).avi,6,1
video (44).avi,7,1
video (44).avi,8,1
video (44).avi,9,1
video (44).avi,10,1
video (44).avi,11,1
video (44).avi,12,1
video (44).avi,13,1
video (44).avi,14,1
video (44).avi,15,1
video (44).avi,16,1
